"18,18,-18",0.00381603930145502090454101562499
"17,17,-17",0.00299406028352677822113037109375
"17,18,-17",0.0100776270201739436068290505857
"18,17,-17",0.0100776270201739436068290505857
"18,18,-17",0.0342292629648000001907348632812
"16,16,-16",0.00227569206617772579193115234375
"16,17,-16",0.00796860691402507486783311726595
"16,18,-16",0.0167601158963720583569446915467
"17,16,-16",0.00796860691402507486783311726595
"17,17,-16",0.0281369478907436132431030273437
"17,18,-16",0.0599056521185638288207355877779
"18,16,-16",0.0167601158963720583569446915467
"18,17,-16",0.0599056521185638288207355877779
"18,18,-16",0.129813680192455649375915527344
"15,15,-15",0.0016634464263916015625
"15,16,-15",0.00609176720010498577605681441563
"15,17,-15",0.0133837886454652800751519515059
"15,18,-15",0.0194593478137255721097274529222
"16,15,-15",0.00609176720010498577605681441563
"16,16,-15",0.0224797981791198253631591796875
"16,17,-15",0.0499376308617306736275673528997
"16,18,-15",0.0739268979614268034828081328853
"17,15,-15",0.0133837886454652800751519515059
"17,16,-15",0.0499376308617306736275673528997
"17,17,-15",0.112708478933200240135192871094
"17,18,-15",0.171150790295397809958611616202
"18,15,-15",0.0194593478137255721097274529222
"18,16,-15",0.0739268979614268034828081328853
"18,17,-15",0.171150790295397809958611616202
"18,18,-15",0.270378999644890427589416503906
"14,14,-14",0.0011578500270843505859375
"14,15,-14",0.00446485922491430882593001157483
"14,16,-14",0.0103007511520964340623937533366
"14,17,-14",0.0157716780942331714873023695054
"14,18,-14",0.0153755739129615958100293622425
"15,14,-14",0.00446485922491430882593001157483
"15,15,-14",0.0173369348049163818359375
"15,16,-14",0.0403973483428471833621271645057
"15,17,-14",0.0628468285362754172811406473786
"15,18,-14",0.0632514550619500227473998275971
"16,14,-14",0.0103007511520964340623937533366
"16,15,-14",0.0403973483428471833621271645057
"16,16,-14",0.0954752783291041851043701171874
"16,17,-14",0.15189653879515576035923022222
"16,18,-14",0.159623207788116651281502395657
"17,14,-14",0.0157716780942331714873023695054
"17,15,-14",0.0628468285362754172811406473786
"17,16,-14",0.15189653879515576035923022222
"17,17,-14",0.250137216877192258834838867187
"17,18,-14",0.279935112766778711642533362945
"18,14,-14",0.0153755739129615958100293622425
"18,15,-14",0.0632514550619500227473998275971
"18,16,-14",0.159623207788116651281502395657
"18,17,-14",0.279935112766778711642533362945
"18,18,-14",0.347631840500980615615844726562
"13,13,-13",0.000756859779357910156249999999999
"13,14,-13",0.00310120009113940080178288022781
"13,15,-13",0.00756402059830873030117749983933
"13,16,-13",0.012257859047581018185153457068
"13,17,-13",0.0128409636034251795926124227573
"13,18,-13",0.00651826384795743752874324812786
"14,13,-13",0.00310120009113940080178288022781
"14,14,-13",0.012786567211151123046875
"14,15,-13",0.0314653884717517885919266232679
"14,16,-13",0.0517093603934034707597539987739
"14,17,-13",0.0556449296427171302021530124535
"14,18,-13",0.0308739073871882125211148197493
"15,13,-13",0.00756402059830873030117749983933
"15,14,-13",0.0314653884717517885919266232679
"15,15,-13",0.0784094929695129394531249999999
"15,16,-13",0.131400916179722844234622030744
"15,17,-13",0.146661043735780339920331951323
"15,18,-13",0.0907114464065208172782564684107
"16,13,-13",0.012257859047581018185153457068
"16,14,-13",0.0517093603934034707597539987739
"16,15,-13",0.131400916179722844234622030744
"16,16,-13",0.226867142599076032638549804687
"16,17,-13",0.267049311154119586099806625948
"16,18,-13",0.189586608567455954423081343647
"17,13,-13",0.0128409636034251795926124227573
"17,14,-13",0.0556449296427171302021530124535
"17,15,-13",0.146661043735780339920331951323
"17,16,-13",0.267049311154119586099806625948
"17,17,-13",0.343114288058131933212280273437
"17,18,-13",0.293634855472738621958878260152
"18,13,-13",0.00651826384795743752874324812786
"18,14,-13",0.0308739073871882125211148197493
"18,15,-13",0.0907114464065208172782564684107
"18,16,-13",0.189586608567455954423081343647
"18,17,-13",0.293634855472738621958878260152
"18,18,-13",0.335271385964006185531616210938
"12,12,-12",0.000455260276794433593749999999999
"12,13,-12",0.00200732255967227007879701353906
"12,14,-12",0.00522286715928257949609484453997
"12,15,-12",0.00901690731215944886388043055232
"12,16,-12",0.0101865869486359996336843584952
"12,17,-12",0.00605112962845791920707626286843
"12,18,-12",-0.00142314736493014513548170984834
"13,12,-12",0.00200732255967227007879701353906
"13,13,-12",0.00890004634857177734374999999999
"13,14,-12",0.0233397039231930497595329360612
"13,15,-12",0.0407874849557476695562136556389
"13,16,-12",0.0471276027058700031383362149702
"13,17,-12",0.0298939816334704529565390983417
"13,18,-12",-0.00333630235864958532927864609384
"14,12,-12",0.00522286715928257949609484453997
"14,13,-12",0.0233397039231930497595329360612
"14,14,-12",0.0618855953216552734374999999999
"14,15,-12",0.10999440346199670422814462608
"14,16,-12",0.131042557115080168188804755521
"14,17,-12",0.0902722996231911287158866430148
"14,18,-12",0.00325665628663232982362146312973
"15,12,-12",0.00901690731215944886388043055232
"15,13,-12",0.0407874849557476695562136556389
"15,14,-12",0.10999440346199670422814462608
"15,15,-12",0.2005546092987060546875
"15,16,-12",0.249807178182783284079553783149
"15,17,-12",0.191721079966778603622098304191
"15,18,-12",0.0416817586848070951745014098641
"16,12,-12",0.0101865869486359996336843584952
"16,13,-12",0.0471276027058700031383362149702
"16,14,-12",0.131042557115080168188804755521
"16,15,-12",0.249807178182783284079553783149
"16,16,-12",0.334634361322969198226928710937
"16,17,-12",0.298858359757348829600472495489
"16,18,-12",0.134664185566456855937249661956
"17,12,-12",0.00605112962845791920707626286843
"17,13,-12",0.0298939816334704529565390983417
"17,14,-12",0.0902722996231911287158866430148
"17,15,-12",0.191721079966778603622098304191
"17,16,-12",0.298858359757348829600472495489
"17,17,-12",0.340253455098718404769897460938
"17,18,-12",0.264364715396291473244819770755
"18,12,-12",-0.00142314736493014513548170984834
"18,13,-12",-0.00333630235864958532927864609384
"18,14,-12",0.00325665628663232982362146312973
"18,15,-12",0.0416817586848070951745014098641
"18,16,-12",0.134664185566456855937249661956
"18,17,-12",0.264364715396291473244819770755
"18,18,-12",0.349997205194085836410522460937
"11,11,-11",0.000244140625
"11,12,-11",0.00118019473199609743128438191632
"11,13,-11",0.00331704612013958221912415296558
"11,14,-11",0.00615426094801492480717669853284
"11,15,-11",0.00753643429000514931202083084146
"11,16,-11",0.00516955610325532168978540820363
"11,17,-11",-0.000207224314908235526709957705066
"11,18,-11",-0.00412837592866724641142088404088
"12,11,-11",0.00118019473199609743128438191632
"12,12,-11",0.00573325157165527343749999999999
"12,13,-11",0.0162249950824807125955979163973
"12,14,-11",0.0304198171001796944310168934143
"12,15,-11",0.0379545696313294300161839852012
"12,16,-11",0.0273366054130556581504905174059
"12,17,-11",0.00132059781596806753701638428499
"12,18,-11",-0.0189437700465781270914681045634
"13,11,-11",0.00331704612013958221912415296558
"13,12,-11",0.0162249950824807125955979163973
"13,13,-11",0.04635870456695556640625
"13,14,-11",0.0881854077198357817737747223756
"13,15,-11",0.112859631259530619081312482636
"13,16,-11",0.0865427676831898245637417653326
"13,17,-11",0.0136847184800750123448916629107
"13,18,-11",-0.0482487727195293003312949397208
"14,11,-11",0.00615426094801492480717669853284
"14,12,-11",0.0304198171001796944310168934143
"14,13,-11",0.0881854077198357817737747223756
"14,14,-11",0.171414196491241455078125
"14,15,-11",0.227604682200379509417180078045
"14,16,-11",0.189816403048657816897874592893
"14,17,-11",0.0567523673994393055547514464041
"14,18,-11",-0.0714887569585946010617588654861
"15,11,-11",0.00753643429000514931202083084146
"15,12,-11",0.0379545696313294300161839852012
"15,13,-11",0.112859631259530619081312482636
"15,14,-11",0.227604682200379509417180078045
"15,15,-11",0.320778071880340576171875
"15,16,-11",0.301874470170362036462251917258
"15,17,-11",0.147739562196931448876232615166
"15,18,-11",-0.0359655540637520056343211329522
